userNo,registerDays,firstOrderDays,avgReleaseTimeOfLatest30day,avgPayTimeOfLatest30day,finishRateLatest30day,completedOrderNumOfLatest30day,completedBuyOrderNumOfLatest30day,completedSellOrderNumOfLatest30day,completedOrderTotalBtcAmountOfLatest30day,completedOrderNum,completedBuyOrderNum,completedSellOrderNum,completedBuyOrderTotalBtcAmount,completedSellOrderTotalBtcAmount,completedOrderTotalBtcAmount,counterpartyCount
sc8ee11238b4d34ef9f08f1e9ab5d5a46,1229,1025,0.0,137.0,0.5,1,1,0,0,9,9,0,0,0,0,8
sc631d50f38d23921b22e8c23dd2fed23,486,225,0.0,224.0,0.25,1,1,0,0,3,3,0,0,0,0,3
s533edbbe9e60399ca042b4cdb05753ac,1197,1162,0.0,155.29,0.778,7,7,0,0,10,10,0,0,0,0,10
sb5242911a66e37c191f287608c03560d,411,237,195.5,107.68,0.934,28,22,6,0,125,94,31,0,0,0,77
s61dd523e8e2432739d1f2e502de866fa,816,414,0.0,182.64,0.524,11,11,0,0,39,37,2,0,0,0,35
sd73c87f68e6737e9be597d901ff2a48d,142,142,0.0,245.0,0.632,12,12,0,0,13,13,0,0,0,0,8
sc4f0bd44641c31318295f8eab40b0b14,886,163,0.0,79.22,0.965,27,27,0,0,60,56,4,0,0,0,37
sc4fb93bba89b3ab7ba2f7e55d3385493,1941,1694,0.0,69.5,0.858,6,6,0,0,234,200,34,0,0,0,184
s5c5d4ef1cb0133e896b87d03883adc07,54,2,0.0,156.0,0.334,1,1,0,0,1,1,0,0,0,0,1
s2f4e93a51c023934b54f9026c3eb956e,118,57,0.0,175.5,0.455,10,10,0,0,17,17,0,0,0,0,9
s3b6d6d4f48a83872bb3cce2ca5e99ee1,130,123,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1
s3d0fab8e0d163a0abc421c31523e3e99,828,557,181.41,59.9,0.966,83,61,22,0,281,210,71,0,0,0,136
sfacff47eaf0f3e50b07dde7f552cd632,1553,1517,0.0,109.5,0.5,2,2,0,0,2,2,0,0,0,0,2
sab8cd000cf17344a82d21d0573405cb2,322,61,57.25,65.68,0.938,45,41,4,0,75,68,7,0,0,0,33
s645e02926d0c35fbb651ee59b771897b,1537,1441,81.0,24.75,0.834,5,4,1,0,33,19,14,0,0,0,30
s76f1f57309fb319cb3b5860682979673,1348,2,0.0,158.0,0.334,1,1,0,0,1,1,0,0,0,0,1
sfdb275fcdf713853b13dfbb772a6a0a8,60,60,2154.5,196.0,0.8,4,2,2,0,6,4,2,0,0,0,6
s3fcac7a9cdb838cd987c085a7acf3ee1,87,87,0.0,425.5,0.4,2,2,0,0,2,2,0,0,0,0,2
s2cb5d7c2644233169718f20157d82f27,114,9,0.0,158.0,1.0,1,1,0,0,1,1,0,0,0,0,1
sc2d5e4dd12d53c5abadff2e804ca8fc8,440,243,0.0,128.0,0.667,2,2,0,0,11,11,0,0,0,0,7
s957f40d920ec35249576d8acd1054429,839,498,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
sacd1ddfaeced346f9c777d4d31e03519,214,176,0.0,392.0,1.0,1,1,0,0,5,2,3,0,0,0,5
s653ecceef19e3ecc9edd63d3fc17076d,234,15,0.0,122.0,0.5,1,1,0,0,1,1,0,0,0,0,1
s95de7b27835b3d888c964693146e7bec,52,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s29952b32eaa03b67b725f2de75deed64,1651,1107,0.0,0.0,0.0,0,0,0,0,31,31,0,0,0,0,28
s531cbc408b5130d99242c26c3ad63c59,286,285,0.0,83.52,0.889,64,64,0,0,113,111,2,0,0,0,28
s63ae03b0a7e33afb95a9a0e8a7a249a5,1013,1008,0.0,134.83,0.429,6,6,0,0,14,12,2,0,0,0,13
saf452810c32736a2bf085500734ee834,282,21,6009.58,57.32,0.807,96,84,12,0,96,84,12,0,0,0,25
s3dec97d3226c37328c2f2f7a81e943b3,196,196,0.0,184.0,0.334,1,1,0,0,1,1,0,0,0,0,1
s6ee5410bcdd0356da36c1292f27d4d0f,86,85,0.0,178.5,0.667,2,2,0,0,5,5,0,0,0,0,5
s1e0f3503b248395ab55d26c46fb3eddd,50,49,0.0,179.89,0.693,9,9,0,0,16,16,0,0,0,0,10
s39fb1020afdf37aaa958976a32c52353,277,2,39.0,265.0,0.5,2,1,1,0,2,1,1,0,0,0,2
s56aed6535d9a39f0ba04ed6e7d31f77b,954,950,0.0,131.0,1.0,1,1,0,0,7,7,0,0,0,0,6
s66ac0b945bea3db58c8820c1ff83e311,1056,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
sfee20f32fc6b39f6bb0257eb8d37dc2c,1250,868,0.0,345.0,1.0,1,1,0,0,25,25,0,0,0,0,19
sb6c2a715dd2639bfa65844585691a4d2,60,60,0.0,86.5,0.223,2,2,0,0,8,8,0,0,0,0,5
sc722cd00a2da3281a77f289486d2373a,63,63,48.5,103.9,0.889,56,48,8,0,112,99,13,0,0,0,32
scaa999ecdedb39268a5e2e5c8e9fd898,58,58,0.0,74.67,0.75,3,3,0,0,64,64,0,0,0,0,16
s3cc60f1055373eee96d80e238445e942,330,262,41.17,60.11,1.0,42,36,6,0,355,312,43,0,0,0,110
sec1a162ffa23371abd327de38d65d4e0,1127,834,0.0,99.0,0.572,4,4,0,0,11,10,1,0,0,0,11
s3c7b910d90503aab9f6a6b38fc135635,163,36,91099.0,129.37,0.973,36,35,1,0,36,35,1,0,0,0,12
s388721f05fba3be8907cf4058d81c093,795,19,73.0,461.5,0.5,3,2,1,0,3,2,1,0,0,0,3
s9d41e50c472333ea879e59d6c3e5a3e9,938,486,0.0,524.0,1.0,1,1,0,0,6,5,1,0,0,0,6
s9b32a9921a6b3f56a06d045f57ec2cf8,56,56,28.0,116.18,0.8,12,11,1,0,19,18,1,0,0,0,16
sa0c575348dbc34ef929da394df7a1236,57,34,0.0,140.0,0.25,1,1,0,0,2,2,0,0,0,0,2
s136da1560be73963a71e7cfd7012f261,1032,1030,1605.8,172.36,0.939,91,47,44,0,3516,1691,1825,0,0,0,2555
s0516096981f53cf7958010c8471a4f9e,1177,1175,0.0,92.0,0.25,1,1,0,0,6,5,1,0,0,0,6
sa1bca346b97634dfa2cb62d1de4fcea5,1080,1079,0.0,174.0,0.4,2,2,0,0,13,13,0,0,0,0,12
se088bfebcc943fb68f5242e612dcb986,49,36,81751.0,550.0,0.4,2,1,1,0,3,1,2,0,0,0,3
sc7d15730ff5b31c9b4675ce589563bfc,194,188,0.0,137.87,0.747,47,47,0,0,91,91,0,0,0,0,27
s4877828234b93bdf803d1e35c752657c,328,173,120.5,113.09,1.0,17,11,6,0,50,37,13,0,0,0,39
s2d0ed073dc223dbaa813328e804a527d,1701,1698,0.0,252.25,0.572,4,4,0,0,38,38,0,0,0,0,33
sda90e28109b033778a4d6494f11e46d0,1804,1728,0.0,0.0,0.0,0,0,0,0,44,30,14,0,0,0,37
sd87da9c776c83a8bae445232c1d6eccd,665,640,37.0,230.1,0.75,12,10,2,0,24,20,4,0,0,0,20
s082cfe9c54f83f8695c999f925a5ff93,1385,1368,0.0,142.67,1.0,3,3,0,0,78,55,23,0,0,0,64
s3235b5c51a1a3d21bdd4cb4142460f2d,179,178,0.0,69.27,0.715,15,15,0,0,103,86,17,0,0,0,33
sc6308c654d7333c3b7af0df76373aaa1,58,55,0.0,54.5,0.667,2,2,0,0,14,14,0,0,0,0,6
sa13285f976a43f9b91cee158d91a3ef8,1555,946,49.0,127.59,0.95,56,54,2,0,358,315,43,0,0,0,190
s8920c4b4ac7e398c822fd3ffe92706c2,279,279,0.0,353.5,1.0,2,2,0,0,16,7,9,0,0,0,14
s9fa1ddec2d4136ac9336d0f1f3d08841,1218,1218,74.0,219.2,0.667,6,5,1,0,34,26,8,0,0,0,31
sbdd5c44a15c73456a3ca46ecfa9b603c,204,202,0.0,334.7,0.91,20,20,0,0,44,44,0,0,0,0,22
saeba4e526ac035d2a0ecef4e38443d9f,738,279,122.0,86.33,1.0,4,3,1,0,10,9,1,0,0,0,8
s0712e1b682093d78b5f8132e9de9590b,186,184,0.0,185.5,0.6,6,6,0,0,20,20,0,0,0,0,16
s691dd43f7e2b318085e2e838c5e4c751,67,24,0.0,104.29,0.467,7,7,0,0,7,7,0,0,0,0,6
s47dbf0317b153db8b298639ca73a2064,1037,821,44.0,67.67,1.0,7,6,1,0,114,33,81,0,0,0,95
sa1cbae292b0538a3aa09b1f6215dc384,1653,1469,0.0,0.0,0.0,0,0,0,0,23,23,0,0,0,0,22
sc3c4b910e3e736b3a4fb942e8beccb7f,1442,9,0.0,198.0,0.4,2,2,0,0,2,2,0,0,0,0,1
sb1acf1f140a937a983e9eb33b6a625c5,209,209,29.57,69.13,0.968,30,23,7,0,63,51,12,0,0,0,44
sbbc7af6d5d5e304a9807278488035425,2965,112,0.0,74.0,1.0,1,1,0,0,4,4,0,0,0,0,4
s3f10165b2bdb3580ad49bccd85065eda,231,231,146.0,187.6,0.75,6,5,1,0,13,10,3,0,0,0,11
sd54959f1b91d30beb8cba6ba2d636928,1093,1093,0.0,128.0,1.0,1,1,0,0,11,2,9,0,0,0,9
sb3bff638550d3ae99472af414b942e7a,55,55,30.14,38.0,0.858,12,5,7,0,14,6,8,0,0,0,7
sf7d34c55e46b3bfa8301aa78a3442dff,483,146,0.0,113.9,0.667,10,10,0,0,42,42,0,0,0,0,35
sa86f4a992ad13c8e9d45edd957707acd,51,51,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1
sb3149140f02a329cbf00a38888dac961,56,54,0.0,73.79,0.694,34,34,0,0,55,55,0,0,0,0,28
s3dd4709ae9d5324abb921f6b96af7d9a,1551,1511,0.0,279.75,0.616,8,8,0,0,97,86,11,0,0,0,91
s552efb856a7636ef9c98ba3de8ad5bdf,58,58,306.5,59.56,0.847,11,9,2,0,21,18,3,0,0,0,11
sa4ea2b3704c539b1b3f0eb0a72e44e0d,1526,1522,0.0,56.4,1.0,5,5,0,0,172,119,53,0,0,0,132
se0f7a7250cd43db4bc5552d2ceb3ba77,193,188,0.0,0.0,0.0,0,0,0,0,4,3,1,0,0,0,4
s58e12a967d8533cead36068a91dfb9bd,1428,1425,0.0,150.0,0.5,1,1,0,0,24,15,9,0,0,0,24
s6ec5d83457d33af9a066552218fdbd63,1116,704,0.0,67.33,1.0,6,6,0,0,49,47,2,0,0,0,39
s277a18523eb039df9b5d8d8382f1af33,488,99,0.0,115.6,0.625,5,5,0,0,5,5,0,0,0,0,5
s65313bf2f4e43943a7902d045a6f6224,230,230,0.0,95.5,0.667,4,4,0,0,13,9,4,0,0,0,13
s80c9e31f33923f26b616e48f6765a1f0,105,56,0.0,110.0,1.0,8,8,0,0,8,8,0,0,0,0,7
sd617c5d10c203238883cad67881c5765,1731,630,0.0,93.17,1.0,6,6,0,0,6,6,0,0,0,0,6
s7449c479b8d836dda7e4def077d348e4,1196,1179,0.0,164.0,0.819,9,9,0,0,149,76,73,0,0,0,112
sbee178fd658f34b1836d3f65d87000f7,326,177,0.0,103.0,0.5,1,1,0,0,5,4,1,0,0,0,5
sb4574675385335f48efff9a2234843fc,424,273,35.33,153.33,0.706,12,9,3,0,102,81,21,0,0,0,77
s8430b77c02da3b858bd5967beeeea806,52,49,0.0,75.0,0.6,3,3,0,0,5,5,0,0,0,0,5
sd1573d88fae5359093ce05c6fd981d4a,56,56,0.0,216.0,1.0,1,1,0,0,6,6,0,0,0,0,5
s484cbf8dfc583404af1b0e10edf65771,582,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
sb239b6623bd73ae6a6dc5dfdaa6774b4,284,8,35.0,60.17,1.0,8,6,2,0,8,6,2,0,0,0,5
sa9c091b3e5b23ab7b00586cf89d7b8fb,132,132,0.0,187.0,0.4,2,2,0,0,3,3,0,0,0,0,3
s408b480073c738fc895a1495529ad8f4,276,272,112.88,91.89,0.963,26,18,8,0,26,18,8,0,0,0,11
s6437557bc2fa3fda8d0695948e2d88e2,942,898,0.0,101.5,1.0,2,2,0,0,48,41,7,0,0,0,43
sfbe076c1a6dc3f58842ce2551c72022f,734,521,91.0,478.0,0.4,2,1,1,0,118,6,112,0,0,0,87
s81c001137c3d388c86f31164ce24351b,1197,1197,0.0,110.11,0.819,9,9,0,0,32,32,0,0,0,0,14
s542848da3e2930a5b61e16797ea11389,2934,272,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s6758f7e7a9b33796a828f41e2dadb82d,1517,1517,0.0,48.0,0.667,2,2,0,0,7,6,1,0,0,0,6
sc4248cfac2883e6595730624a170360e,369,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
se7e1be8dd11b3ce0bf15dbef9cfc5939,1501,1328,0.0,169.0,1.0,1,1,0,0,18,13,5,0,0,0,16
s683f0e2a7d4a3984bc6d8230e842b99d,609,549,42.56,84.21,0.737,28,19,9,0,77,51,26,0,0,0,53
sb8f6c8f3d7b6389791bc9a522e737d25,966,966,174.0,72.0,0.5,4,3,1,0,4,3,1,0,0,0,3
s1d14f6dc4cee38459954070275bb6833,1342,224,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s00d3dd76cd6332fba25a570e74324330,321,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s8112704f4c3e3fdb999393ed0ca7a167,2675,2020,179.5,383.83,0.64,16,12,4,0,371,200,171,0,0,0,301
s29393b7a9d80363caaa2caabaa04a203,217,215,69.2,183.5,1.0,19,14,5,0,65,54,11,0,0,0,42
sfc350adfe2c5360db6aed5198aaaf8ff,908,358,0.0,62.5,1.0,2,2,0,0,18,15,3,0,0,0,18
s4b5335a01f203bdca1b39c1cc3c9f5ab,314,314,67.0,195.0,0.667,2,1,1,0,4,3,1,0,0,0,4
sdf459733172d329fbb41a1d36d0bcfa6,2606,1450,0.0,101.5,1.0,4,4,0,0,133,115,18,0,0,0,121
s619c0b8b7c4d3d74b92035b91474e626,1681,1680,366.0,296.5,0.77,30,28,2,0,869,656,213,0,0,0,541
s51b1b6e920f038fca67698f3d8b6e3d9,971,940,0.0,223.2,0.834,10,10,0,0,37,31,6,0,0,0,32
se28f6e4dae343bfdacdb364a0ef738ec,63,63,29.0,57.73,0.942,16,15,1,0,19,18,1,0,0,0,15
s20acaa0df7383abaab1cfd04b18b8b90,200,10,0.0,113.6,0.834,5,5,0,0,5,5,0,0,0,0,4
s9da297cfc5623479b5b2c4f7a17d2f37,659,406,0.0,179.5,0.429,6,6,0,0,8,8,0,0,0,0,8
s48b427487adb313692509ceb3f81d193,1020,1020,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s1eec5d6cef25362e9c299de344fce5da,1610,98,223.0,69.26,1.0,25,19,6,0,71,53,18,0,0,0,30
s0d9622ac57153db8b53f28a46c6ae5b6,698,694,0.0,379.5,0.5,2,2,0,0,2,2,0,0,0,0,2
sa97398e388bf313794ed91150e90beb5,112,11,0.0,303.0,0.4,2,2,0,0,2,2,0,0,0,0,2
s61815d4b6ca2367c96caa04e126a2cd9,1419,888,0.0,154.0,0.5,1,1,0,0,4,4,0,0,0,0,4
sa4d6be21c1833c1f8408d9525b787c59,1585,1018,25.0,87.13,1.0,10,8,2,0,69,50,19,0,0,0,54
s49350f2044b63006b485646e6bb5efbf,1460,1453,82.67,146.85,0.829,58,52,6,0,611,546,65,0,0,0,257
sc71c103053cd36eebb097131bd51eef7,94,91,0.0,170.33,0.231,3,3,0,0,10,9,1,0,0,0,8
s7c3d3efa9360387cb70244c6d9249e90,1369,1321,57.4,54.31,0.819,18,13,5,0,158,125,33,0,0,0,127
sa57c696a53483654991268499dd05187,94,11,0.0,109.0,0.667,2,2,0,0,2,2,0,0,0,0,2
sb3aaa61dfc533606ac9019c2546d2de7,237,236,0.0,174.0,1.0,1,1,0,0,2,2,0,0,0,0,2
s8ef7c60b884e3547a5029d2a1a2cfd22,841,372,0.0,155.5,0.616,8,8,0,0,28,28,0,0,0,0,24
s26b4b8118f5d36b5bb760a9949d8436f,981,981,0.0,84.0,1.0,1,1,0,0,79,71,8,0,0,0,66
seb1f06fd33d33d89a53e5297ec55dda0,126,126,1130.0,89.5,0.5,19,18,1,0,30,29,1,0,0,0,20
s8306b26a4f283a0cb5e0f6eb3bf64490,832,210,0.0,108.71,0.875,7,7,0,0,41,41,0,0,0,0,31
s50cfdfe8a65737cca9050145fe67fc55,205,205,0.0,70.33,1.0,3,3,0,0,86,72,14,0,0,0,80
s1e3fdc520e073be592cf38abc0a77691,294,58,0.0,105.49,0.973,35,35,0,0,60,59,1,0,0,0,41
sfc088ccc7ccc35669f9421b61cba0215,1432,234,0.0,68.93,1.0,15,15,0,0,101,101,0,0,0,0,29
s3745e9ba14e63eb5b00605034fa1a710,933,933,0.0,77.0,0.715,5,5,0,0,6,6,0,0,0,0,6
s3995bc25891a3898b044b539cb19806f,84,84,0.0,374.29,0.637,7,7,0,0,16,16,0,0,0,0,12
s774e79933d3437f78caf97da41bf9e35,1616,1609,0.0,160.39,0.75,36,36,0,0,78,78,0,0,0,0,50
s71938222f5643a89999358312a8865b2,373,373,28.67,93.0,1.0,4,1,3,0,43,13,30,0,0,0,36
s71e1189a94bd3690ab56d2204d4b005e,431,308,0.0,211.0,0.143,1,1,0,0,6,6,0,0,0,0,6
s5b965c727bc032cb94d2dd98b6d41863,1737,84,0.0,302.0,0.2,1,1,0,0,10,10,0,0,0,0,7
sdc02aadf98a13e7c8d0125aa096e4888,1530,1530,124.57,316.17,0.765,13,6,7,0,295,208,87,0,0,0,251
s37ed6b80353a3c2e913fef0ccfb50c52,275,207,0.0,0.0,0.0,0,0,0,0,3,3,0,0,0,0,3
scd1f37d26c723dedaa83c2d11949860e,62,62,0.0,55.26,1.0,53,53,0,0,99,99,0,0,0,0,43
s6e1cebcc6092327c959b3f05eff05098,1667,1484,0.0,147.17,0.783,36,36,0,0,113,102,11,0,0,0,73
s2334fbdb009733c884fed7013237e485,259,251,0.0,337.14,0.584,7,7,0,0,13,13,0,0,0,0,9
s88687d47db2f374cae771882809d444d,1127,31,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
sf3307ebceece3489be7f23aba41f81e2,324,98,28.71,56.61,0.962,25,18,7,0,44,34,10,0,0,0,27
sfa61c68609f33f1d8bf56af9041e29d5,198,179,0.0,192.0,0.2,1,1,0,0,646,31,615,0,0,0,411
s687b9a0d0ccb3f3f965af695532085ab,508,506,46.5,74.5,0.9,18,16,2,0,306,266,40,0,0,0,161
sae8294d3c20d3113bbf5d727b85fe04b,73,60,0.0,114.33,0.5,3,3,0,0,3,3,0,0,0,0,2
scd15bd0c5f9f3de1ae4c705f98ac9a95,281,281,0.0,296.0,0.6,3,3,0,0,47,47,0,0,0,0,40
sb3e459dadd24359aaa00b0afdd93da32,970,55,0.0,121.25,0.889,8,8,0,0,17,17,0,0,0,0,13
s5b54cd733cee348dafedb2c35a5bc949,51,50,104.0,281.29,0.527,10,7,3,0,27,17,10,0,0,0,22
s4f619dab742c35298bdc604f95c1fe31,319,79,0.0,124.31,0.593,16,16,0,0,45,45,0,0,0,0,29
sc3d02f478d333851901fe912c56ff952,185,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s3fc11e794504356ca651e3be97ab57e3,496,496,68.15,139.19,0.834,40,27,13,0,147,106,41,0,0,0,123
s34885e62b9c6334a98fa01583d8a1a96,1510,2,0.0,246.0,0.334,1,1,0,0,1,1,0,0,0,0,1
s81f4e09e43f3308f9a3549dcd4c4c13e,203,201,218.86,236.0,0.79,15,8,7,0,22,13,9,0,0,0,21
sb5f236da6ec53634bf76572ee9a916fe,164,164,49.0,117.0,0.917,11,10,1,0,44,36,8,0,0,0,35
sab6fd417c42c365cbe14ae7481faf2d8,1511,457,0.0,67.0,0.85,17,17,0,0,160,153,7,0,0,0,94
sa50f596ab40f3404bff6fd7ec7bb06cf,467,465,38.0,66.0,1.0,3,2,1,0,35,26,9,0,0,0,27
sddb72fdf0e1531b2a5c6fda0edc3787d,1264,268,132.5,137.92,0.87,40,38,2,0,84,76,8,0,0,0,54
s392ed3c57c3234e6ab0b75abe7a9b4d6,351,351,0.0,104.08,0.829,53,53,0,0,287,285,2,0,0,0,201
s9f874a98fc0637b6a1b3725d726484b6,330,330,529.67,72.78,0.892,41,32,9,0,78,61,17,0,0,0,56
s043a460550f23a1f88e1ce68c940a493,484,10,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s8797b84d2195311cac3eb5e50f88f9dd,81,81,33.5,42.55,0.96,24,22,2,0,55,46,9,0,0,0,31
sb6a65ce9030136e4b5caaeebfb0e5a8d,751,703,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
sa87bf03b2f02332e841a1b5ffa34373b,1172,1171,0.0,225.09,0.524,11,11,0,0,41,40,1,0,0,0,28
sa06f47dbb11f3746823e7bc703ff9ef5,192,192,0.0,116.6,0.715,10,10,0,0,12,12,0,0,0,0,8
s65de0bd8cefb34ed8342f81a0c01a7e5,1278,977,93.8,68.13,0.929,13,8,5,0,83,39,44,0,0,0,75
sa4e1016f48b331de8dfc3e6b04937693,60,59,0.0,122.45,0.667,44,44,0,0,73,73,0,0,0,0,30
s6f030028d6d8382dbfcd5bc4ed2a95fd,1610,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
sa9c5210606863b91a56f93951cfebdc5,285,217,0.0,58.46,0.77,50,50,0,0,145,145,0,0,0,0,38
saad949d9805b36058d543c28ff944255,1034,20,0.0,132.4,1.0,5,5,0,0,5,5,0,0,0,0,4
sd25ba5ae43c1368cac729f9a2e4d8794,1708,1598,363.19,99.88,0.983,56,40,16,0,634,502,132,0,0,0,397
s3c229da8ae383535bda39490482d8f58,224,221,3785.5,274.59,0.679,19,17,2,0,20,18,2,0,0,0,15
sa8a73c31aebb3468a98cf5438c3f97cc,1406,1280,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s5df4ca114e76355fb9e95e32c2519c12,86,86,0.0,129.92,0.667,12,12,0,0,12,12,0,0,0,0,11
s545a419eeeb133ecb1541dcf10ff93aa,1305,737,86.5,134.61,0.88,22,18,4,0,103,79,24,0,0,0,78
sb9ba06e9359936b98912ded6920d6a3c,290,165,0.0,83.61,1.0,18,18,0,0,28,27,1,0,0,0,16
s3dfdcb9611d53a489dc0edca19b84d07,443,443,2245.0,387.13,0.474,9,8,1,0,29,26,3,0,0,0,26
s435907a3e36b302ea62dd55c6cbf8f64,465,465,0.0,282.25,0.572,4,4,0,0,9,9,0,0,0,0,8
s82eba42d6b853f96a0ff3c8747068010,1412,694,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s51f045fdeb7d3650ab2b4dfa065c44ef,1281,344,0.0,72.0,0.572,8,8,0,0,15,15,0,0,0,0,13
s22a1fbcb299e3d43a1aabf080b4d39b5,1410,760,0.0,54.0,0.334,1,1,0,0,2,2,0,0,0,0,2
s1d243ab431c833cb8bc8dead3997530e,130,86,10083.5,56.51,0.925,73,59,14,0,126,96,30,0,0,0,39
s81593bbfda88382d913c0330ebaf8654,190,190,7792.8,108.09,0.819,27,22,5,0,114,101,13,0,0,0,47
s8a3473390f733cb2a2bc798a30ad7468,156,155,0.0,92.39,0.819,18,18,0,0,32,32,0,0,0,0,16
s27acda66b7a733f689df6bf945ba3c28,1511,1458,1623.0,120.0,0.875,7,3,4,0,86,69,17,0,0,0,54
saefa8439a7b534d89833582796462558,481,240,0.0,95.11,0.693,9,9,0,0,30,30,0,0,0,0,17
s1077858cd5503e9c91f683b0973936d2,1682,570,68.0,158.0,0.667,2,1,1,0,10,9,1,0,0,0,10
sbcb01bc1e98b3c5a9a71f83bbb03bc81,1726,392,0.0,64.6,0.77,20,20,0,0,20,20,0,0,0,0,11
sa6b0ce07953e37388e05ca5c2ab9bcd8,1550,1549,0.0,113.0,1.0,11,11,0,0,66,62,4,0,0,0,60
s7f32c31d84bf35fa9579cd6c010dcc48,190,56,0.0,273.5,0.4,2,2,0,0,2,2,0,0,0,0,1
s5e0ef26cb4323f1e864f393e7dbbfd53,147,60,603.5,103.47,0.884,38,34,4,0,69,63,6,0,0,0,32
scca89b4c7ccc391daf9e0464b29cd916,1102,909,70.05,106.11,0.945,68,47,21,0,82,57,25,0,0,0,40
s68bb5405c56e3552bd2e9314f27e0131,331,330,379.23,73.32,0.941,95,65,30,0,459,379,80,0,0,0,128
sb256080f97ff3e88bd969b3825c44c86,1412,1410,0.0,110.75,0.667,12,12,0,0,15,15,0,0,0,0,8
sf66085cbb60236cb8c77a75bad2dc2b9,515,515,0.0,0.0,0.0,0,0,0,0,4,2,2,0,0,0,4
s2f7896d445213c5a965210542a71eb83,1068,1063,0.0,82.73,0.937,59,59,0,0,472,469,3,0,0,0,153
s61e19c3585eb330ca3e6fc9e74486b87,1615,1096,0.0,45.93,0.875,14,14,0,0,17,16,1,0,0,0,9
sa1d3d7bdfc92384e8ffa057e7462d110,1323,1037,0.0,262.75,0.5,4,4,0,0,5,5,0,0,0,0,4
sfaedf3b288d135a8a098740571585f7b,941,901,0.0,142.75,0.728,8,8,0,0,11,11,0,0,0,0,11
sde0817377b283754907815ead1ceab3f,614,2,144.0,153.0,0.4,2,1,1,0,2,1,1,0,0,0,2
s26919f65ee4e34959b02bdb2c5ae398e,1004,1003,0.0,180.0,1.0,1,1,0,0,3,3,0,0,0,0,3
sf89c51ff80003880b76b64c8fdaf8e22,1391,390,0.0,0.0,0.0,0,0,0,0,28,28,0,0,0,0,22
sa4f668b974ec36809257f3a58ea6ce23,54,45,0.0,152.0,0.4,2,2,0,0,2,2,0,0,0,0,2
s8c231454ed333022b4053db31a845148,901,840,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s1210b218de683b9fbc29116a17326382,649,197,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s97e9de9ab2ad34df94dc9844161b0a14,286,9,2107.0,203.22,0.556,10,9,1,0,10,9,1,0,0,0,7
s2af0f375f4c03ab08999211f81fd8d5e,185,185,0.0,90.25,1.0,8,8,0,0,19,17,2,0,0,0,11
s2a9025fa4d6633c0b03d6442787bcf43,1636,1635,0.0,78.75,0.572,4,4,0,0,126,117,9,0,0,0,93
sacd9404d42d63216b8c7d0e7af6293fe,217,217,0.0,98.5,0.625,10,10,0,0,11,11,0,0,0,0,9
s0c3c445661ff3ae7896868bd74dbd01c,1504,1270,0.0,375.55,0.688,11,11,0,0,165,164,1,0,0,0,134
s42a31f6660c23123954ea3b3acd9cbe6,1120,1113,72.67,159.78,0.948,18,9,9,0,135,98,37,0,0,0,110
s498caa878e0a3e078c81249540697e19,1423,1423,0.0,193.27,0.734,22,22,0,0,346,345,1,0,0,0,207
sd0c4c98ba5333adcba150f14b48e0ccc,1103,1080,31.0,286.0,1.0,2,1,1,0,9,8,1,0,0,0,9
s7d073f8a25753ac9ba3a8fbdbb531abb,1717,24,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s27fa07dbd01e38dbad90ed94a879a464,1738,1572,0.0,60.86,1.0,7,7,0,0,38,37,1,0,0,0,32
s8736d0e9dd2a377aa12a27be13f5f146,154,124,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1
s84d0b2f2c48c332a8d6b5428f9a4d94d,1628,1627,0.0,153.71,0.773,17,17,0,0,35,33,2,0,0,0,25
s73852174ea5e3629aa680b50c0d4b095,293,287,280.5,72.82,0.827,19,17,2,0,64,52,12,0,0,0,30
s67b6831eb94d3e1494935b6918698b6b,282,281,0.0,110.0,1.0,3,3,0,0,9,9,0,0,0,0,9
s4a8458c852513065973f8b91936cb277,1538,1537,0.0,393.0,0.5,2,2,0,0,7,7,0,0,0,0,7
